Name,Username,Post Date,Tweet Text,Reply Count,Retweet Count,Like Count
Rhea,@purplewhitish,May 29,"When your co-star turns as your bestest friend 
#HarshadChopda #PranaliRathod #Harshali #ShaheerSheikh #ericafernandes #sharica #yrkkh #krpkab #friendship #friendshipgoals",1,5,38
Khalid Imran Khan,@khalidsmarti,May 30,"Friendship goals on another level! They always have each other's backs. True #friendship stands the test of time and challenges. 

#PriyankaChaharChoudhary #PriyAnkit #PriyAnkitWarriors #AnkitGupta",,27,68
Nath.media,@Nath_media,Jun 1,"My friend Lukas and I wanted to spend a few days outdoors but also needed to get some work done. So we decided to rent a simple shelter and to create our own unique coworking space for these days. We have a blast!

#coworkig #friendship #outdoors",,,
sharon,@sharonL33940258,May 31,"The World Beyond Stephanie’s Head Book 2 in the Stephanie Series Sharon Lopez 
@sharonL33940258
 https://books2read.com/u/4jP6Nk #WolfPackAuthors #friendship #Romance #betrayal #iartg #ian1 #ASMSG #WritingCommunity #readerscommunity #readers #readingcommunity #indieauthor #books",1,55,39
"Tails & Bloom Dog Collars, Leads, Pet Tags",@tailsandbloom,May 30,"But I don’t wanna get up mum, 
can it still be the #BankHolidayWeekend ?
@honeyandmac
 @salsichinhas
 

#dogsoftwitter #dogmum #Dachshund #daxie #tot #Tuesday #bestfriends",,3,44
PCT_is_love,@Pctlove016,Jun 4,"The most cutest moment when rizzi shift his chair towards his kaptaana MashaAllah MashaAllah evil eyes off
@babarazam258
 @iMRizwanPak
 
#BabarAzam𓃵 #BabarAzam #Rizwan #MuhammadRizwan 
#Rizbar #rizbar #FRIENDS4EVER #friends #friendship",,1,14
Jenny Kane,@JennyKaneAuthor,May 31,"Continuing my #MillGrange 'Tiny Taster' #blog #series, I'm taking a peep at Winter Fires at Mill Grange

https://jennykane.co.uk/.../tinytaster-winter-fires-at.../…
@AriaFiction
#romcom #series #feelgood #exmoor #friendship #whattoread #booksoftwitter",,5,8
B Roman,@BMoonSinger1,May 30,"#NextChapterPub #IARTG #RTkidsbooks #bullies #friendship #recycling
They all come from silly or sad situations and they all have the same wish: to become glorious stars in the sky. https://allauthor.com/amazon/38006/",,5,1
Andythraxx Mining,@Andythraxx,May 31,"Wrapping up work on the mine with my friend his friend Pioneer Pauly
Full video here: https://youtu.be/Xn9A5xN0QI8
Produced by: @captureyouradventures
#mining #humor #friendship #workday #funnyvideos",,,2
Oberon The Wheaten,@OberonWheaten,Jun 1,"Pip and I are perfecting the puppy puddle sleeping technique. 

#BFFs #Nap3ForTheDay",1,3,70
"Bank of Industry, Nigeria",@BOINigeria,Jun 2,"It's Friday evening and your #bestfriends are coming over. Which of these crime action movies are you watching?

Hearty Congratulations to our clients Greoh Studios, 
@jadeosiberu
 winning big at the Africa Magic Viewers Choice Awards #AMVCA9
 
#TGIF #BOISupports #NollyFund",,3,7
Baby Milk,@BabeMilkk,Jun 1,"Hugs, I appreciate everyone of them.
~
~
~
@OmgItzSqueakers
 #vrc #friendship #VRChatPhotography #furry",1,1,10
Er Hemant Soni,@HemantS66112568,Jun 4,"Boy's On Every Trip.. specially my friends

#viralvideo #trendingvideo #Trending #friendship #roadTrip #Tour",,,1
KEYS - Kilpatrick School,@school_keys,Jun 2,"Lovely friendships are growing in KEYS.
#friendship #relationships #earlyyears #communication #fun 
@Kilpatrickscho1",,3,13
"Lorna Dawson, CBE, FRSE, FRSA",@Soilfit,Jun 1,"@CyclingWorlds
 Scotland House 
@AngusRobertson
 opening of the Scotland house summer evening #friendship #cycling thank you for the invitation 
@JamesHuttonInst
 @SEFARIscot
 - good for green health pan Scotland cycling event across our wonderful countryside & great sport of #cycling",,2,3
Pendleton Youth Soccer,@Pendleton_FC,Jun 1,"2023-24 Pendleton FC Travel Tryouts, June 13th, for Boys and Girls, 2012 - 2013 Birth Year. Continue your son or daughter's soccer journey in a fun competitive player centered environment. Visit our website, http://pendletonsoccer.com
#friendship #community #development",,2,2
Factonia,@Factonia,May 30,"Me & My Bois Argument Like
#Memes #cartoon #childhood #friendship",,,
Deb,@debbunt,Jun 2,"huge thanks to 
@RainbowJules
 & 
@felixstoweradio
 for giving 
@PeterBe1130
 & me an hour's air time to talk all things #books #dementia #friendship #livingwell #goodmentalhealth #positivity - come & meet us 
@felixstowebook
 on 24 June. Lovely to do a ""Cox and Box"" with 
@woodbridgebks",,6,8
Robin Densmore Fuson,@RobinLFuson,May 29,"You'll love this #contemporaryromance with #mystery and #bestfriends 
A Sparkle of Silver https://amazon.com/dp/B07BD2Q7SP/ref…",,5,3
PCT_is_love,@Pctlove016,Jun 4,"Hayee our rizbar looking so handsome today MashaAllah partners
@babarazam258
 @iMRizwanPak
 
#BabarAzam𓃵 #BabarAzam #Rizwan #MuhammadRizwan #Rizbar #rizbar #FRIENDS4EVER #friendship #friends",,4,27
Stephen The Storyteller,@StephenTheStory,Jun 1,#Writing a new song with friends is a good day indeed. #Tgif #friendship #music #songwriting,,,5
Twirling Sleepy Book Princess,@Mehsi_Hime,Jun 2,"ARC Review up for Friends of Spirou ★★1/2 stars
https://twirlingbookprincess.com/2023/06/review-for-friends-of-spirou/…
#bookbloggers #blogging #bookreview #review #historicalfiction #graphicnovel #friendship #resistance #booktwt #BookTwitter 
@BlazedRTs
 @_TeamBlogger
 #teamblogger #mombloggersRT 
@GoldenBloggerz",,3,2
seay,@scorpiohyejoo,17h,representing my sectors #squadgoals,,1,7
BobTheCat,@TherapyCatBob,Jun 2,"Yesterday I met a new friend for me 
@FranWaldock
. She was my mums friend and now she belongs to me too. We had a Lovely Time eating in the garden  #friendship #coffeeandcake #catsarefamily #newfriends #CatsOnTwitter #catsofinstagram",8,10,103
David Shore,@DShore22,Jun 3,What a great evening! Henley Athletic EOSP #UppaHens #SquadGoals #DoubleWinners #FynnValley,,1,14
Stylish Healing,@StylishHealing,Jun 4,"New!
Super cute Cherry Quartz Earrings 
Check them out on Facebook, Instagram or at this link: 
https://mystylishhealing.myshopify.com/products/cherry-quartz-chip-dangle-earrings…
•
#goldjewelry #earrings #gold #shopping #SocialMedia #shop #gifts #fun #love #friendship #jewelry #fashion #happy #pink #sunday #barbiecore #Barbie",,1,3
Coren Manalo,@itsmeco28,Jun 2,"Yung chineck muna ung cake na inorder with matching video parang shopee and lazada lang ang peg para pag my damage my evidence?

Thank you sissy

Guys support your friends small business, it’s a lot to them

#fyp #fypage #fypviraltwitter #friendship #supportsmallbusiness",,,
Inspiration by John,@LifeWithJohn,18h,"A (true) friend is someone who knows the song in your heart, and can sing it back to you when you have forgotten the words. ~ There's nothing like a true friend to be there for you. ~ #TrueFriends",,11,20
IAMPIRUS,@iampirus,Jun 4,"That's my haul for the research day. Didn't need any particular one l but glad many people I gifted the ticket got what they needed. #PokemonGO #PokemonGOfriends Spent the event with 
@PoGoMiloUK
 and we had a chill fun event. #friendstime #friendship",3,,24
Steps Coffee,@stepsatsfmoma,Jun 2,"This friend will never let you down.

Like if you agree! #StepsCoffee #FriendshipGoals #StepsAtSFMOMA",,,1
Deborah Klee,@DeborahKlee,May 31,https://bit.ly/3otwtEo If you enjoy books about #friendship #community and emotional courage then these books have been written for you. Great #BookClub reads.,,3,4
Nice Things by Helena,@NiceThingHelena,Jun 2,"Some people just need to be told 
Available as a greetings card here: https://nicethingsbyhelena.com/products/greetings-card-utterly-wonderful…

#utterlywonderful #wonderfulpeople #celebratefriendship #bestfriend #friendship",,2,5
Thelissa “ T “,@ThelissaTolth,Jun 4,Survived another night. Just making them friendship bracelets. Saturday night…getting crazy #TaylorSwift #TaylorSwiftErasTour #friendship,,,
Joe Gregory,@JoeGregory100,May 30,"Having only started trying #football herself two years ago, Annie continues to inspire and support other people living with #ParkinsonsDisease to enjoy all that the beautiful game can bring to help #fitness, fun, mutual support and #friendship 

https://mirror.co.uk/sport/football/news/stockport-lioness-annie-booth-parkinsons-30040589…

Our team…",,10,23
⫩⃝• Ali •⫩⃝NHS,@TheMissAliQ,Jun 1,"I’ve just come back from watching the 
@Greatest_Days
 musical 
@TheatreRoyalNew
 love this story so much  (saw The Band a few times!) laughed & cried again.Thanku for the memories &amp; friendships made for life  
Can’t wait for the film  #greatestdays #friendship #thatterforlife",,3,11
Saoirse Doyle,@ladyOfArt123,Jun 1,"Dancing together
 (this is my first time doing an #AnimeArt which I never did before in my life)
#skipandloafer #Dancing #music #friendship",1,2,7
Dr Angela Flynn -Refugees Welcome,@angevf,May 31,"GREAT craic this morning. Sound man 
@RM_Heffernan
 
Sorry for beating you in that sprint 
Thanks for showing us the super stretches  #solidarity #friendship #respect 
@CorksRedFM",,4,25
Nikola gee,@GeeNikola,Jun 2,Meeting went really well  I’ve missed her so much and now we can move on! #love #friendship #forgiveness ,6,,24
Tayyab Zahid,@tayyabzahid8330,Jun 2,"The Greatest Thing In The World 
#viral
#friends
#friendship
#tz",,,
MR TOON BHAI,@Mrtoonbhai,Jun 4,"FRIENDS SPECIAL VEDIO ON YOUTUBE 

#friends 
#Friendship 
@of_perman
 @ShivamV39381203
 @PERMANRECCLUB5
 
@Neelmoni09",,2,3
Jagat,@jagat_app,May 31,"An interesting life is half of mountains, rivers, lakes and seas.

#jagatapp #jagat #zenly #zenlyalternative #friends #couple #friendship #ldr #mapping",,2,5
Stephanie Wood loves the AEGEAN SUN,@AegeanSunSeries,Jun 3,"Escape to #Greece with the AEGEAN SUN series of fun holiday reads and enjoy a little sunshine and shenanigans from the comfort of your armchair!

#holidayreads #beachreads #KU #bookseries 
#holidayideas #newbeginnings #friendship #comedy

https://amzn.to/3JJmcZC ",,12,4
Abhay Maurya,@AbhayMaury71744,May 30,Created with ToonMe app #toonme #friendship #editing,,,
@toonblurs,·,Jun 2,parappa and lammy oh ueah theyre best friends #friendship,1,,1
East Atlanta Dutch Lions FC,@East_Atl_DLFC,Jun 2,"Your 2023 USL League Two roster!  #SquadGoals
@USLLeagueTwo
 | #PathToPro
@Sportiff_usa
 

#FeelTheRoar",,4,8
The Peter Walsh Show,@peterwalshshow,May 31,Dating someone who dates others! #dating #exclusive #FRIENDS4EVER #friendship,,,
Mid Day,@mid_day,Jun 2,"#MiddayEntertainment |

Shiv Thakare & Daisy Shah share a bittersweet note of friendship in this funny reel! 

#ShivThakare #DaisyShah #FriendshipGoals #Funny #KhatronKeKhiladi13 #KKK13WithShivThakare 
@ShivThakareTM
 @ShivThakareBB
 @ipsa2408",17,132,202
sharon,@sharonL33940258,May 29,"The World Inside Stephanie's Head Book 1 in the Stephanie Series Sharon Lopez 
@sharonL33940258
 https://books2read.com/u/bo8Qq1 #WolfPackAuthors #friendship #Romance #betrayal #iartg #ian1 #ASMSG #WritingCommunity #readerscommunity #readers #readingcommunity #indieauthor #books",,46,36
PeerBie Inc,@peerbie,Jun 2,How it feels when the whole team is on the same page thanks to Peerbie  #SquadGoals #UnitedWeWin,,1,2
Suresh Rathod,@Runningrathod26,May 31,"A good easy 8k run with 
@suneelkoyi
 bhai and post that meeting birthday boy  
@TilakDutt1
 bhai God bless you with lots of joy and success #keepinspiring 
#friendship #joyofrunning #PaceMakers #dreambig 
@manjudb
 @NaguUk",9,,35
Vanita Shukla Hork,@VanitaHork,Jun 1,"Dear Twitter Family

I've been taking a break from Twitter today to fully enjoy my 29th #workanniversary  at my day job Please know that I truly #appreciate you - you are making my dream come true 

Thank you for your #friendship, #kindness and #generosity 

#gratitude",5,4,10
Oluwatunmise Shittu,@Oluwatunmi52530,Jun 3,"Don't forget to use the hashtag.
#MunchItSnackTimeContest to enter. We can't wait to see your entries! 
Terms and Conditions Apply. 
#MunchIt #NonStopFun #BFFs",,,
Lera Blog,@Lerablog1,May 29,"9 reasons why we lose #friends 
#friendship #friend",1,,2
Lamont DeVon Artis II,@LamontArtis,Jun 2,"AcKan Imports, LLC, http://AcKan.net Delivery of Fertilizer - What can AcKan do for you? #Squadgoals",,1,
Brirah Rauf,@brirah_rauf,Jun 1,Best of luck our kaptaana or murshad      #murshad #kap #rizbar #friendsforever #classfellows,,,
NUF Clobber,@NUF_Clobber,May 31,"We got all sorts! 
10% off everything - Father's Day code:DAD
#nufc inspired #music inspired #aprons #flipflops #bbq #squadgoals #hawaiianshirts more+
http://nuf-clobber.myshopify.com",,2,2
Mobile News 24x7,@Mobilenews24x7,Jun 2,"Samantha shares pic with Vijay Deverakonda, points to their steady friendship https://mobilenews24x7.com/2023/entertainment/samantha-shares-pic-with-vijay-deverakonda-points-to-their-steady-friendship/… #Friendship #Samantha  #Instagram #VijayDeverakonda",,,1
Deb,@debbunt,Jun 1,"A media fuelled week concludes tomorrow with 
@PeterBe1130
 & me chatting with 
@RainbowJules
 on 
@felixstoweradio
. I fear this sort of stuff is addictive& I need to wean myself off the adrenalin highs! #dementia #friendship #books #slowpuncture #Suffolk  
@felixstowebook",,5,5
Susan Buchanan Author,@Susan_Buchanan,Jun 4,'I was drawn into the story from the very first word on the very first page. The book seemed to develop a hold over me and it was a hold that I wasn’t willing to break.' JUST ONE DAY - SPRING  #ROMANCE #family #friendship #humour #KindleUnlimited https://books2read.com/u/meKG0V,,2,2
Megs Munson,@MunsonMegs,May 30,Cupcake follows Gareth just about everywhere she can  #bestfriends,1,,2
Riddick The Lombax,@riddicklombax,Jun 1,"Happy Birthday to my best friend, Mathilda the Lombax!! 
Mathilda the Lombax belongs to 
@1378Mathilda
 
#riddick #riddicklombax #riddickandzerk #mathilda #nightlombaxfury #happybirthday #bestfriends #bff #bestfriendsforever",1,1,5
Let’s Talk Positions,@PositionsPod,May 29,"#Friendship is what we are about in this #newepisode. Listen on Apple Podcast, Spotify, Stitcher or iHeartRadio Podcasts!!!

#podcast #new #friendhsip #fwb #PodNation #PodsInColor

https://open.spotify.com/episode/2D7XmPPuBH7xRFehiHwCiU?si=k0168DxjSJO7ab49GCi7ZA…",,10,5
YourSafeChat,@yoursafechat,Jun 3,"Friends don't let friends fly under the influence. Stay safe and have a good time, but remember to drink responsibly. #friendship #drunkstories #YourSafeChat #YourSafe",,,
Creative Antonilla,@AntonillaArt,22h,"Best friends 
#bestfriends #sisters #besties #homedecor #birthday #anniversary",,6,5
@wellchildfams,@WellChildFams,Jun 3,"The WellChild Family Tree is a network of families from across the UK, who have children with #serioushealthneeds. Enabling parents to connect with each other for mutual support, advice & #friendship.  Join here today: https://buff.ly/3L7onIv",,3,
NAN BANGALOREAN,@Bangalorea13801,Jun 2,"Friendship....? Or relationship ...?

#friendship #collage #Bangalore #MES",,,
Sue Powell,@SuziPow_,Jun 1,"Pinch punch the first of the month - you know what that means 
@Paula_Whylie
 @McdonnellSheena
 @Charlotteli_H
 not long now until our next catch up #lakes #bowness #friendship",1,1,4
Darren Smith Photography,@photos_dsmith,May 29,#Fishermen returning after a morning #fishing session from #Whitby #Pier with their #fresh #catch #northyorkshire #northyorkshiremoors #northyorkshirecoast #PictureOfTheDay #localbusiness #friendship #urbanphotography for more see http://darrensmith.org.uk,,2,43
Helen Gmür,@GmurHelen,Jun 3,"https://stage.runnersmatching.com/runners/izyaslav-koza/…

So proud to know you, and so proud to call you my #friend.
What #unforgettable #memories with you #running across #Switzerland
To #friendship #amazingAdventure
#beautifulFamily 
#MassiveGoodLuck #Luxembourg #Netherlands #Run",,,1
Susan Buchanan Author,@Susan_Buchanan,Jun 2,"'The village is completely believable and I love visiting it again with each new book.' 
JUST ONE DAY - SUMMER #romance #parenthood #humour #drama #friendship #KindleUnlimited #series https://books2read.com/u/3yKNa6",,3,4
UKAF Football,@UKArmedForcesFA,17h,"In support of our #friendship with 
@DefenceIrish
 starting  at 0400 today former 
@UKArmedForcesFA
 player 
@TomClaisse4
 will run 4 miles - every 4 hours - for 48 hours (4x4x48). 
All proceeds will go to the family of   player, Glenn Fullam who passed away earlier this year",,1,8
Deb,@debbunt,Jun 3,"Ticket sales for 
@felixstowebook
 have shot up!  Was it  linked with 
@RainbowJules
 splendid interview yesterday on 
@felixstoweradio
? On #WorldBicycleDay why not take the opportunity to buy your ticket!
https://felixstowebookfestival.co.uk/events/slow-puncture-living-well-with-dementia… 
#books #dementia #friendship #cycling 
@PeterBe1130",,6,6
Tania Crosse,@TaniaCrosse,May 31,"While Mabel prepares for her wedding, Persephone faces a heartbreaking dilemma and young Emily is torn between loyalty and duty.
Bk 7 of The Railway Girls #series by 
@MaisieThomas99
 
Another great story of #warmth & #friendship during #WW2 
#5star #Mustread",,64,25
Tania Crosse,@TaniaCrosse,May 30,"Four gripping #sagas by #awardwinning #Author 
#1930s #WW2 #Kent #London #friendship #family #drama #suspense     
'Intense, emotive'
'Searing emotional drama' 
http://amzn.to/31m6Ioi 
http://amzn.to/2kzxcCJ 
http://amzn.to/2LesHLe 
http://amzn.to/2Bjeg0g",,5,2
The Main Channel,@MainChannel_,Jun 4,"'A worthy successor to the first book, 'BELLYACHE' by 
@CrystalMarcos
.'

http://viewbook.at/AmazonHeadache

'5  a wonderful story with lessons for children & adults alike.'

#kidsbooks #adventure #fantasy #friendship #lifelessons #earlylearning #IARTG #Kindle #books #ebooks #audiobooks",,7,5
Positive Vibes,@PositiveVibes4y,17h,"My Best Friend   T-Shirt  
 Available in First Comment 

.
#dog #dogs #sundayvibes
 #SundayMorning #SundayFunday #SundayThoughts #SundayMotivation #friendship",1,4,5
Macja Preja,@MacjaPreja,Jun 1,"Bindi is looking forward to relaxing in the catio when the reconstruction work is finished. 

http://PayPal.me/macjapreja
SMS 1919 MUCKE5

#MacjaPreja #AdoptDontShop #ShelterCats #bestfriends #beauty #catlover #animalshelter #CatsofTwittter",1,2,4
Moneycontrol,@moneycontrolcom,May 29,"#MCTrends | Zerodha co-founder Nikhil Kamath is worried about the world facing a “friendship recession” with a number of people admitting to lacking close friends.

Read what he said 
https://moneycontrol.com/news/trends/billionaire-zerodha-co-founder-nikhil-kamath-is-worried-about-friendship-recession-10687741.html…
@AnkitaSengupta_
 | #Zerodha #Friendship #SocialMedia",1,5,14
WindReachBDA,@WindReachBDA,Jun 2,#Friendship #Friday Connections made between our Participants & our #Therapy #Animals run deep & sincere. This pic of Maisie demonstrating how she appreciates her time during Therapeutic Riding makes our #Heart sing! More about our Therapeutic Riding Pgm: https://bit.ly/3weSnuN,1,1,1
ELVIA FLANAGAN,@ELVIAFLANAGAN5,Jun 3,Who needs to argue about the cast when we can all agree on cash rewards?! Join me in using the TEMU app with my invite code <160587368> and let's all get along – for up to $20 in rewards! #TEMUCast #CashMoney #FriendshipGoals ,,,1
Pathetico Madrid F.C.,@Pathetico_FC_,17h," ACADEMY PLAYER OF THE MONTH.

Who you voting for?  

Vote here: https://strawpoll.com/polls/YVyPmdQx7nN…

#playerofthemonth #squadgoals #halapathetico #academy",,,3
Jewish Federation of Greater Dallas,@JewishDal,Jun 2,"#JewishDallas walks toward a better tomorrow this weekend with 
@FriendshipCircl
 of #Dallas! Celebrate #inclusion and #friendship for all, and then stay for the #free carnival! Learn more at http://walk4friendshipdallas.com",,,1
HeadMistResS Jess,@ShakesisterGrim,May 31,"Thankful for true friends like 
@boldnessismyjob
 and 
@AndrewSacks13
 today!!! 

And all my friends who know me, stand with me, help me stay afloat amidst hardship and battles against evil! 

Love you both!!!

#Tuesday #WillPower #Friendship #Honesty #Truth #Justice",1,2,2
The Main Channel,@MainChannel_,Jun 4,"'...an entertaining story kids will sink their teeth into!'

http://viewbook.at/AmazonBellyacheBook…

'5- 
@CrystalMarcos
 has written a real winner!'

#childrensbooks #kidsbooks #friendship #forgiveness #bullying #kindness #adventure #magic #fantasy #IARTG #audiobooks #books #ebooks #Kindle",,4,1
Stay@HomeStitchings,@StayHomeStitch,Jun 1,"A few #crochet pocket hugs still in stock. Don’t miss out before they’re all gone again!
https://etsy.com/listing/1407723034/crochet-pocket-hug-pocket-heart-pocket…

#stayathomestitchings #pockethug #spreadkindness #suicideprevention #friendship #pocketheart #friend #keepsake #smallbusiness #yarn #handmade #etsy #etsyshop #gift",2,,2
Robin Densmore Fuson,@RobinLFuson,May 29,"The store cat, Purrfect, helps uncover the mystery in the #contemporaryromance #bestfriends fall in love
A SPARKLE OF SILVER 
https://amazon.com/dp/B07BD2Q7SP/ref…",,2,
"G. E. Kawika Allen, PhD",@drkawikaallen,Jun 2,Friendship and Mental Health #mentalhealth #friendship #humanconnection,,,
WiseLivn Media,@wiselivn,Jun 3,"True friendships are built on trust and mutual respect.  But what happens when red flags pop up? Don't ignore them!  Find out 8 friendship red flags you shouldn't ignore, and learn how to navigate these tricky situations.  

Read More:
https://bit.ly/3oOXCS3

#friendship",,2,4
Laura Crisp,@lcrisp23,Jun 3,Who’s this that I get to meet for dinner while I’m in Wisconsin for a baseball tournament? Tom Sisk and his lovely bride Karin!! What a great time spending time with them to catching up! Thanks for meeting me on a Friday night!! #usccemp #friendship #frie…,,,
Graeme Hall,@GraemeDogfather,Jun 4,"Get your paws  on a copy  of 
@thetimes
 @timesculture
 today to read my latest column  

How to make your cat  and dog  the best of furry friends.

Get it on line  https://thetimes.co.uk/article/how-to-make-your-cat-and-dog-the-best-of-furry-friends-l9j82pn36…

#dogs #cats #bestfriends #TheSundayTimes",2,1,20
KC Sprayberry,@kcsowriter,Jun 1," Leila and Dylan work hard to keep Brylee's spirits high. #Friendship It doesn't help that Brylee's parents are stealing money from her. #SeekingAnswers 
@Solsticepublish
 https://amazon.com/dp/B0B5NKH765/",,10,10
Raj Gathe,@RajGathe01,Jun 4,"Hellow Friends, #rajgathe #tajmahal #agracitytaj #friendship #comedy 
My New Shorts Video Upload Share Your Muthal Friends .
INSTAGRAM :- https://instagram.com/reel/CtDS7rco1yB/?igshid=MmJiY2I4NDBkZg==…
YOUTUBE CHANNEL :- https://youtube.com/shorts/5KBPV4lznBg?feature=share…
FACEBOOK PAGE :- https://fb.watch/kXKN9vPj_b/",,,1
ZEE5 Global,@ZEE5Global,Jun 3,"Life is meant for good friends and great adventures. Tag your Snehitudu in the comments below!

https://bit.ly/ZEE5_COM_TW
@AlwaysRamCharan
  @tarak9999
  
#ZEE5Global #GlobalDesi #RRR #FriendshipGoals #AToZEE5 #Snehitudu",,2,5
Elite Lizzard Publishing Company,@Elitelizzard,Jun 3,"Great #kidsbooks change lives and #educate young minds! The Play Date is a great example of this. Out now and available #worldwide, a story of #friendship and the importance of looking beyond physical disabilities. A great #Canadian made #book!

https://amazon.com/Play-Date-Liza-David-ebook/dp/B0B3249MXF/ref=sr_1_1?crid=1NWHIX4WP9P6U&keywords=the+play+date+liza+david&qid=1685291762&sprefix=the+play+date+liza+david%2Caps%2C155&sr=8-1…",,2,1
Catholic Church SG,@CatholicsSg,May 31,"If we desire to deepen our #relationship with our friends, perhaps we can look to the #friendship between Our Lady and Elizabeth – one that is sensitive to the needs of the other. https://bit.ly/43rbOQB",,2,9
{TA§HA},@shoptilludrop39,Jun 3,"Sending you all love and hugs
Hope your having a great weekend
#weekendvibes #love #friendship",1,1,4
Soul from Africa,@Wetpups,May 31,"Commit to her forever, with this 1.56 ct I VVS2 diamond

http://tinyurl.com/2grfubeh

#forevermine #foreverlove #bestfriends

http://meyeronline.co.za/diamondsforsale",,1,2
Lieve Snellings,@SnellingsLieve,May 30,"Margot's friends try their best to help her when she needs to go into hibernation. But it takes a chat to make her feel safe and fall asleep. A sweet story about #friendship, #caring, & #acceptance
US: http://amazon.com/dp/B07Z1GW63V 
UK: http://amazon.co.uk/dp/B07Z1GW63V
#childrensbooks #kidlit",,4,6
bridget straub,@bridgetstraub,Jun 1,"When everything falls apart, what matters is how you get back up again! #Friendship #Sibblings #Love Marriage, Malibu & Coffee",,1,
Cha0s Jester,@the_real_cha0s,Jun 2,"Is this thing on? 
@KillaKawauso
 and chat bullied me to do it, so here I am  Ngl though, so amazed at her community and the friendships being made! #VtuberCommunity #VtuberSupport #friendship #newtotwitter #notscaredyet",3,2,6
Ibrahim Khan,@khan_iakhan08,Jun 2," #BookoftheDay 
@nypl
 Small Joys by Elvin James Mensah: “poignant chronicle of intense friendship between two men”  #book #debut #friendship #love #BookReview #BookRecommendation",,,1
Ella/Henriette Gyland,@henrigyland,May 30,"5""Fantastic book, if you love women during #WW2 and intrigue!"" - Leonie on Amazon UK
#TheHelsingørSewingClub is set in #Denmark  & available in ebook, audio & paperback 
@RNAtweets
 #tuesnews #friendship #courage #justice

http://mybook.to/THSC
http://tinyurl.com/SYKLUB",,46,19
Savannah Like In Georgia,@SavannahUlmer,May 31,"I might have just wordsploded at 
@TaylorMich
 about my rare pair shipper feelings because I have fallen down a Bridgerton fic rabbit hole and this was basically her reaction. #friendship",2,,1
BCS Leawood Kansas,@BCSKansas,Jun 2,"""It Made Work 100 Times Better"": 3 Ways New Graduates Can Find Office Friendships, and 1 Mistake to Avoid https://rb.gy/pmf8o (By Rebecca Picciotto) #BCSKansas #newgrads #careeradvice #coworkers #friendship",,,
The Main Channel,@MainChannel_,Jun 3,"'A worthy successor to the first book, 'BELLYACHE' by 
@CrystalMarcos
.'

http://viewbook.at/AmazonHeadache

'5  a wonderful story with lessons for children & adults alike.'

#kidsbooks #adventure #fantasy #friendship #lifelessons #earlylearning #IARTG #Kindle #books #ebooks #audiobooks",,3,
Portobello Express,@Portob_Express,Jun 2,"Our little EP for a great songwriter, musician and wonderful person by a fantastic band!!
#friendship ",,4,15
The Main Channel,@MainChannel_,Jun 4,"'...a wonderful book (by 
@CrystalMarcos
) that will entertain, amuse, and teach valuable lessons about friendship & overcoming one's fears.'

http://viewbook.at/AmazonHeadache

#kidsbooks #adventure #fantasy #friendship #lifelessons #earlylearning #IARTG #Kindle 
#books #ebooks #audiobooks",,,
Commander Vikram W Karve,@w_karve,May 31,"#JustSaying 
In some cases - virtual relationships give you more happiness than real life relationships

________________
#SocialMedia #Virtual #Online #friendship #relationships #love #romance #dating #happiness #life #twitter #facebook #instagram #linkedin #friends #influencer",6,,18
Christopher Lentz,@AuthorLentz,Jun 1," #marilynmonroe would be almost 100 today. Just imagine! Her story will never end. Do you agree?
Discover more at https://amazon.com/dp/0996293620/ #Hollywood #blonde #writersoftwitter #writerslift  #authorlife #summertime #friendship 
@delcoronado",,,1
KC Sprayberry,@kcsowriter,Jun 3,"  Brylee ignores threats. #Bullying She feels she's safe and doesn't believe anyone will hurt her. #Friendship 
@SolsticePublish
 https://amazon.com/dp/B0B5NKH765/",,9,6
S C,@MissTiggins,Jun 4,We have had so much fun all day! Hope others can join us tomorrow on eu servers in Swept Away. Wear pink! #squadgoals,,,3
Sanctuary Runners Ireland,@SanctuaryRunner,May 30,"Whoop! extra time to sign up to run with Sanctuary Runners!
Click the link in the tweet below and choose Sanctuary Runners 10K OR choose Sanctuary Runners as your club.
 Meet us at the expo to collect your and show #solidarity #friendship #Respect to refugees.
#RunAsOne",,5,12
Phoenix The Bard,@PhoenixTheBard,Jun 4,Path To Partner! | Update Time! Where Have I Been and What Are We Doing In The Future! https://twitch.tv/phoenix_the_bard… #streaming #streamer #tea #friendship #teaparty,,,
rowena scotney,@RowenaScotney,May 31,"Hi, we have an in-person meditation art session this Sat, 3rd June 2-4pm in Heamoor, Penzance 

With painting, friendship, poetry, Yoko Ono's 'instruction paintings' & more! ￼

Please see Meetup for more details - https://meetup.com/meditation-art-joygrace/events/dppfxsyfcjbfb/…… #penzance #art #workshop #friendship",,,1
Soul from Africa,@Wetpups,May 30,"Commit to her forever, with this 1.56 ct I VVS2 diamond

http://tinyurl.com/2grfubeh

#forevermine #foreverlove #bestfriends

http://meyeronline.co.za/diamondsforsale",,,2
Brett,@brettsky112,Jun 2,https://medium.com/@brett321/fight-b1e96f16d974… I wrote this poem awhile ago.  It’s about a sensitive topic that might be triggering.  I wrote this for someone.  #poetry #literature #friendship #love #healing,3,1,4
PreconceivedPodcast,@preconceived_p,May 30," New Podcast! ""199. The Art of Conversation"" on 
@Spreaker
 #coldapproach #communication #conversation #friendship #publicspeaking #relationships #smalltalk",,1,2
