Name,Username,Post Date,Tweet Text,Reply Count,Retweet Count,Like Count
Mukund Mangal,@Mukund39028235,Jun 2,"Watching #96movie late night...
This film took me to my 10th.  I remember all the moments, I remember my first crush which was in 10th, I miss her a lot..
It's a fun ride...with a power packed performances of #VijaySethupati
#trisha #TamilCinema #IndianCinema #romantic #Romance",,5,23
Jason Caine,@jasoncaine,Jun 2,If sum1 or sumthing continually upsets U it’s ok to set boundaries for UR own personal self health. It’s ok to say “no” & it’s ok to ask for what u feel U deserve. Keep fighting the good fight! #selflove #mentalhealth #love #inspire #motivate #faith #strength #smile #positivity,11,18,103
Peter Your Boyfriend,@Peteryourbf11,May 31,You went on a date with Peter! #Date #LOVE #romance #YourBoyfriendGame,14,21,421
TAMANNA FIRDAUS,@tamanna_firdaus,Jun 2,"#ImamMehdiGoharShahi #ifollowGoharShahi
#YounusalGohar #love #madinah #quranquotes #islamicreminder #mekah #kaabah #sunnah #islamicpost #deen #muslim #islamic

YouTube Link : https://youtube.com/c/ALRATV

#Watch #ALRATV #Live at 3:00 AM IST.",,6,21
It Is Written,@itiswritten,Jun 1," There is power in prayer! 

#prayer #pray #truth #together #gather #talk #connect #love #truth #strength #victory #itiswritten #verseoftheday #inspirational #salvation #God #Jesus #HolySpirit #blessed #goodnews #gospel #Bible #photooftheday #scripture #iiw",1,22,79
"CatMouseCheese（,,）",@Cat_Mouse_game,Jun 4,"Showing your #love Part IV (4/5) 
   
Finding the most loyal #love #Airdrop 
      
I love #memecoin , shill your #memecoins to me!
 
Send  1  #memecoin to address  
 0x43669549c6F9EFAC5DD9e8a13f45Cfdbe81740De 

100% #cheese  airdrop back

RT& &Join

https://t.me/lovercheese",97,77,106
Amrita for Charity and Causes,@AmritaBoseGupt1,May 31,"Quality education, no development fee, no tuition fee, no private tutor. Our commitment is to provide outstanding education without any additional costs, ensuring a seamless and enriching learning experience for all. #EducationForAll #csr #Corporate #supporteachother #LOVE…",5,8,71
Husky Lover club,@HuskyLover_club,Jun 1,Who wants to go?#huskypuppy #dogsofinstagram #huskylife #huskylove #huskiesofinstagram #dog #huskygram #huskylovers #siberianhusky #huskyphotography #huskynation #puppy #dogs #huskydog #huskypics #huskymix #huskylover #huskyofinstagram #huskys #huskypuppies #love #huskies,3,6,64
Chris_SAS_DS,@Chris_SAS_DS,Jun 4,"We Will Remember Them

#military #royalmarines #memories #commandos #speanbridge #scotland #hiking #walking #outdoors #smile #sunshine #love",8,7,184
Palomino Ridge Ranch Horse Rescue & Sanctuary,@PRRHorseRescue,Jun 1," UPDATE on SURPRISE 

http://Linktr.ee/PRRHR

#horse #rescue #filly #love #support #healing #stallrest #mareandfoal #horserescue #horselove #thankful #blessed #texashorserescue",4,43,55
SuperChillBean.ftm,@SuperChillBean,Jun 4,"Gn $FTM but first another #FANTOM #SuperChillBean #GiveawayAlert 

To Enter:

1. Follow: 
@mrmocket
, 
@Mirror_fi
, 
@sleak_crypto
 

2. Tag 3 $BAY frens

3. Like  and RT 

Let’s Spread the love #FANTOM $FTM  #LOVE you all GN 
24HR+/- ",31,36,44
Lady Sandra Dirkson-Philanthropist,@SandraDirkson,May 31,"#Quote: ""No Country Can TRULY Flourish If...It Stifles The POTENTIAL Of Its *#WOMEN* And Deprives Itself Of Their Contributions!"" -Michelle Obama 
@MichelleObama
  #WomenEmpowerment   #WomenLeadership #BeautifulWomen #ClassyWomen #WomenInPOWER #YES #LEADERS #LeadershipMatters #LOVE",12,30,209
Oksana Kogan,@OksanaN311274,23h,"Good night to the world . 
Love you all 

#Love",1,2,5
EssElleDì Art & Comics (COMMISSION CLOSED),@art_sld,Jun 4,"Hello my dears! 'u' Desire of Erised... I know, stupid pun  On my Patreon you can see the entire illustration and a colored version. Hope you like it! #thebandghost  #Copia #erised #ghost #love #cardinalcopia #papaemeritusiv #kiss #origin",2,9,119
Daily Culture,@DailyCultureYT,Jun 4,"As Per Most Number Of quotes and comments

Films in which Heroines Dominated Hero

1) #Fidaa
2) #Majili
3) #Lovestory
4) #AAa

Followed by #YeMayaChesave , #Dhamaka and #Bommarillu",47,158,676
Chedoge Toh Chodungi Nahi,@ChedogeN,May 30,"a TAN never looked that ATTRACTIVE! 
@Abdurozikartist
 #AbduRozik 
#AbduRozikForever #Love #Natural",,22,30
NataliCuteeli,@NataliCuteeli,Jun 2,"When we just want something beautiful and green... 

#cuteeli #art #love #nature #cute #beautiful #NaturePhotography #garden #forest #positive #trees #beauty #gardening #leaf #green  #moss #TwitterNatureCommunity",6,21,144
Chitrakutdham Talgajarda | Morari Bapu,@MorariBapu_,Jun 2,"II Vyaspeeth II - Part 1 of 4

Source: Katha 793 I Manas Mahakal I Day 6 I 28-04-16 I #Ujjain 

Clip duration: 00:02:09

© 2023 Shree Chitrakutdham Trust - All rights reserved

#MorariBapu #truth #love #compassion #ChitrakutdhamTalgajarda #Ramkatha #sanatandharma",,73,73
Alina Franchi,@splashofpixels,Jun 2,"Good Morning, Beautiful People . How about this sunrise view piece I created of my Beautiful neighborhood,  Port Dalhousie 
#love #friday #digitalart #nft #veefam
#veefriends #positivity #niagara #donthatecreate",1,3,10
Md.Fazley Rabbi,@rabbi_la,Jun 2,"The Children's Place Girls' Casual Dresses
This is the best collection for child cuteness.
Shop Now: https://sites.google.com/view/mdfazleyrabbi/home…
#fashion
#love
#style
#instagood
#photooftheday
#photography
#beautifulgirl
#models",,3,5
MIST8K3N,@MIST8K3N,Jun 2," ANNOUNCEMENT 

I got engaged to the woman of my dreams last night 

Sorry I’ve been M.I.A, but this is way higher on my list of importance 

#Love",24,15,80
Patrick Carney,@Carney_ART,Jun 3,"I like to make people happy.

#MichaelJackson #Art #KingOfPop #CarneyArt #KingofPopMichaelJackson #GlovedOne #Love #Music 
#ThereIsOnlyOne #MJFam
#artoftheday #Quote",14,28,63
0xMargo,@NFTbyMargo,Jun 2,"GA and happy Friday fam! I thought this message is late but just as all things, it’s delivered to you in time ! Enjoy today, enjoy your breathing, your body, each other for we are all divinely beautiful! I am so grateful to send you love today!!! #avax #nft #love #NFTart",9,3,20
FRNDS,@FRNDS_NFT,May 31,"Not sure who needs to here this, but..

#FRNDS #selfcare #love",6,13,27
Henrik Fisker,@HenrikFiskerr,Jun 2,"……………………Fisker Ocean Electric SUV, EPA 360 Mile Range, a 106 1/2 kWh usable battery ! Hi, from Graz! …..#Fisker #love #evs #esg #electricvehicles",3,6,17
Amir Khan,@AmirKha65075207,May 29,"Syedna #Imam #Mehdi #GoharShahi
(tasneef-e-latif taryaq-e-qalb)

#ImamMehdiGoharShahi #ifollowGoharShahi
#YounusalGohar #love #madinah #kaabah #sunnah #islamicpost #deen #muslim #islamic

YouTube Link : https://youtube.com/c/ALRATV

#Watch #ALRATV #Live at 3:00 AM IST.",,,4
S.R. Morton—Looking for Beta Readers!,@SRMortonWrites,May 30,"It’s #ShamelessSelfPromoTuesday again, #WritingCommunity! Show off your #WIP, #link, #blog, #poetry, & #art! 

Looking for #ARCreaders/#betareaders http://linktr.ee/srmorton

Keep it PG!
Photo by Antarik Fox 

#writerslift #fantasy #scifi #amwriting #fiction #steampunk #YA #romance",121,66,180
ShuklaRagini shehnaazian4evr,@RaginiS87223255,Jun 4,"Shehnaazian4evr 
@ishehnaaz_gill
 bub 
#SHEHNAAZGILL #SHEHNAAZIANS #ShehnaazGallery #love",,12,28
Wild at Heart Horse Rescue,@Wildatharthorse,Jun 3,"My pal Noodle is fancy and ready to find his forever partner for love, fun and jumps!

#adopt #love #saddlebred #rescuehorsesrock #righthorse",3,9,17
Regulus Black,@regulus_blacck,Jun 4,"Love hate relationship of May 17 and DMK is cute 

Even when uppies abuse May 17, a honest may 17 cadre defend the uppie when time comes

#relationshipgoals",5,19,35
INDIE MUSIC LABEL,@indiemlabel,Jun 3,"Us trying to understand the depth of #RabbaMeharKari like... . Thank you, 
@DarshanRavalDZ
 , for the feels!

#IndieMusicLabel #DarshanRaval #BlueFamily #Darshaners #Love
@naushadkhanepos",3,55,181
Karita Mattila,@MattilaKarita,May 31,"HAPPY WEDNESDAY

My favourite hair is back 

#Home #KeepSmiling  #LOVE",63,4,808
JeejeeCheeks,@JeejeeCheeks,May 30,"I hope you look forward to seeing these two again in the upcoming chapter 26 - The Colour of Your Heart . 
https://tapas.io/series/The-Colour-Of-Your-Heart/info…
Art by @dark4licey
Please do not use/edit without permission
#writingcommunity #romance #mystery #fantasy #BL_subplot #freetoread #originalstory",4,6,12
NataliCuteeli,@NataliCuteeli,May 30,"Rose 'Polar Star' welcomes you today!  Have a great day and sunny mood everyone! 

#cuteeli #art #love #nature #cute #beautiful #NaturePhotography #garden #flowers #positive #rose #gardening #floriculture #beauty
#TwitterNatureCommunity",39,70,445
DeeJaH.....!!!,@j_deejah,Jun 3,"Whoso LOVES....
Believes The Impossible.......

HAPPY BIRTHDAY ANGELINA JOLIE.....!!
May You Have Many More.....


#LOVE #AngelinaJolie #HappyBirthday",1,9,54
TexMex619… Addicted2MaxEhrich,@TexMexDude619,May 31,"Hi Twitter-verse, it’s me. Have a fantastic day! Be #Kind & Give #love into the world. In a week #SouthernGospel hits Streaming & 2 wks the DVD is out! In SUMMER we get NEW MUSIC &  in JUNE start filming a MOVIE! 
@maxehrich
  is gonna shine!  Enjoy!  #WeLoveYouMaxEhrich",,1,24
NataliCuteeli,@NataliCuteeli,Jun 2,"May your day be positive! 
Just pansies, but nature draws so beautifully! 

#cuteeli #art #love #nature #cute #beautiful #NaturePhotography #flowers #gardening #positive #pansies #purple #garden #pretty #TwitterNatureCommunity",21,36,227
Ghost_Pagliacci(OPEN COMMISSIONS 4/5),@Ghost_Pagliacci,May 30,"Excuse me... but don't forget about them!
@CrashBandicoot
  

#CrashBandicoot #Tawna #Love #CrashFanArt #TawnaBandicoot",5,144,593
Montelina_art,@montelina_art,Jun 3,"My first work is minted 
It was a hard for me to find a proper idea of my first collection. 
When I relaxed the first thing came to my mind: “LOVE”
It is a basis for everything and every life starts with #LOVE
So I started from #LOVE between a man and a woman
Link below 
#NFT",4,2,7
#DemetÖzdemir,@fandemetoz_,Jun 4,"When the only thing that can calm you down is your son and wife. #AdımFarah #FaHir #DemetÖzdemir #EnginAkyürek #TurkishDrama #demetozdemir #enginakyurek #lovestory #FarahTahir 
@dmtzdmr",1,10,34
Robert Ratemo,@4ratemorobert1,Jun 4,"Playtime.

#art #artist #painting  #acrylicpaint #canvas #brush #reality #dalilylife #painter #artistry #artistic #talent #passion #selfthaught #artistsplatform #selfpromotion #people #nature #followformore #newposteveryday #love #artafrica #painting #artafrica",1,6,34
Jeremy Madmartigan,@jmadmart,Jun 3,"Good morning!Happy Saturday!
Enjoy!

where the pillars
beat luminous 

Sanober Khan
#poetry #quotes #coffee #woosh #photo #love 
marek piwnicki",8,34,100
Agus,@gellissuditfn,Jun 3,"Good days bring happiness, likewise bad days gives you experience. Both make our life interesting. May you have a great day! 

#fashion #Editorial #model #nft #NFTCommunity #photography #NFTfamily #LOVE https://pic.twitter.com/ZjPjKNFD6i",1,4,7
pug Lover,@pugLove25617759,Jun 3,Failed attempt to get on the couch… she gets so pissed if I don’t pick her up up right away!!  #puglove #pugoftheday #puglife #pugloversclub #pugs #puglovers #trending #trendingreels #trendingaudio #trendingdogs #love #blackpugs,,11,136
Nicole Davis,@wifemomcpa100,22h,"Being an accountant and firm owner has been one of the most rewarding journeys of my professional career.

#ChangeTheNarrative

Why do you love working in this industry? 

#2023AccountingThinkTank #career  #accountant #tax #love ",11,,32
Callie Carmen,@Callie_Carmen,Jun 3,"A Serial Killer #Romance 
Dare to read an #Excerpt from the #serialkiller https://bit.ly/3M781zr

Based on a true story.

Patrick: https://amzn.to/2D2BJFF
#Ebook #99c 

#romanticsuspense #romancebooks #sunday #suspense #horrorbooks #horrorfan #horror #KindleUnlimited #Romance",,22,16
RBIF - America,@RBIF_USA,Jun 1,"Happy #PrideMonth  to our honorable and valued #HODLers of #RoboInu who will be celebrating  
@RGI_info
 loves all its people

$RBIF #Crypto #DeFi #lgbtq #love #RoboFamily #PrideMonth2023",9,11,15
buttheadus,@IsItInYet123,May 31,"Some fun facts about #HarmonyONE 
This is $ONE resource that I just learned about this month. Definitely worth a read IMO.
My goal is to make facts about #HARMONY more accessible to all...
#LFGrow
#DeFi
#communication 
#relationships",2,12,62
Kryptex Golf Carts,@kryptexgolfcart,Jun 4,"BUY GOLF CART

• Kryptex Golf Carts is the #1 Golf Cart Company in the USA. We sell new and used golf carts and sell parts.

• Shop golf carts now at your convenience using your phone and pay with PAYPAL.

http://KRYPTEXGOLFCARTS.COM

#love #Influencer #InfluencerMarketing #golf",2,2,6
Chitrakutdham Talgajarda | Morari Bapu,@MorariBapu_,Jun 1,"We should not have enmity with anyone

Source: Katha 912 I Manas Buddhatva I Day 7 I 13-02-23 I #Lumbini #Nepal

Clip duration: 00:01:03

© 2023 Shree Chitrakutdham Trust - All rights reserved

#MorariBapu #truth #love #compassion #ChitrakutdhamTalgajarda #ram #SanatanDharma",1,129,140
Marina Kelly,@MarinaIxtapa,Jun 3,"Live every moment #laugh every day #love beyond words 
#BeHappy",12,14,88
nat akgae,@L0TTIENAT,Jun 3,can we talk about how lottie said that nat staying alive is a win for her but nat still died in the end — no bc i will throw up  she literally brought her to the compound so nat would be safe and then she indirectly causes nat's death anyway #romance,2,,60
Wolf lovers world,@Wolfloversworld,Jun 1,"Mom love 
.
.
.#wolf #wolves #mom #love #Wolfpack",2,19,127
Beautifuk.eth,@myschotts,May 31,"Super Rare MarLO from #Fuktendo 

I make them all with 
@get_starryai
 - I would like thanks  them . 

#Ai is a wonderful - it’s drawing  your dream - your inspiration 

#LOVE #NFT #web3community",15,17,27
Mid Day,@mid_day,Jun 4,"#MiddayEntertainment |

#Flashback Shehnaaz Gill's Phuket vacation looks like a dream! 
@FC_ShehnaazGill
 @ShehnaazGillTM
 @ishehnaazians
 
#ShehnaazGill #Shehnaazians #ShehnaazKaurGill #Phuket #VacationMode #Love #Red",8,211,296
DreadPirateMarlow,@PirateCptMarlow,Jun 1,"The Mad Boy Crew wants to show you some $Love! 

Like, Share, & comment on this post to be one of the lucky few who receive 100 tokens of $Love and a Mad Boy Crew WL for their upcoming mint! 

#WeLoveyou #MadBoyCrew #Love",22,31,42
